# 10-Minute Meditation Session (Glasses Wearable)
# Date: 2026-01-22T23:42:36.342036
# Duration: 600 seconds
# Samples: 29704
# Setup: Thermistor on glasses near nostrils
#
timestamp_ms,thermistor,piezo,ir,red
92759,1883,89,200239,190075
92779,1877,95,200182,190076
92799,1866,78,200118,190028
92819,1866,87,200055,190000
92839,1875,76,199999,189729
92859,1875,80,199995,189986
92879,1871,76,199992,189960
92899,1872,93,199969,189977
92919,1868,87,199993,189984
92939,1875,88,200040,190025
92963,1883,73,200068,190064
92983,1872,71,200094,190080
93003,1887,65,200124,190076
93023,1887,60,200139,190095
93043,1887,60,200122,190087
93063,1883,58,200122,190091
93083,1876,58,200120,190086
93103,1871,77,200142,190087
93123,1871,67,200162,190124
93143,1883,68,200151,190116
93163,1872,60,200183,190092
93183,1860,71,200179,190135
93203,1854,63,200223,190153
93223,1872,69,200267,190161
93243,1852,71,200282,190214
93263,1855,56,200331,190229
93283,1849,63,200349,190223
93303,1843,58,200369,190237
93323,1841,58,200369,190259
93343,1835,59,200443,190257
93367,1819,83,200463,190285
93387,1816,93,200499,190615
93407,1821,87,200539,190311
93427,1819,79,200510,190302
93447,1802,87,200442,190242
93467,1807,93,200341,190201
93487,1797,93,200189,190134
93507,1788,76,200092,190079
93527,1783,88,200016,190047
93547,1782,76,199969,190018
93567,1783,72,199921,189981
93587,1776,80,199893,189975
93607,1779,79,199892,189963
93627,1768,79,199879,189950
93647,1762,91,199867,189968
93667,1775,74,199880,189962
93687,1759,74,199914,189962
93707,1761,75,199939,189987
93727,1748,76,199957,189991
93747,1744,83,200012,190001
93771,1755,93,200007,190015
93791,1736,109,200002,189999
93811,1732,111,199996,189989
93831,1735,96,199976,189976
93851,1740,115,199974,189950
93871,1745,96,199979,189971
93891,1727,96,199967,189966
93911,1716,101,199993,189987
93931,1721,98,200023,189988
93951,1725,105,200044,190034
93971,1708,99,200040,189985
93991,1720,99,200036,190004
94011,1704,107,200073,190013
94031,1703,107,200088,190019
94051,1700,103,200112,190055
94071,1699,95,200133,190040
94091,1735,97,200129,190038
94111,1690,104,200144,190059
94131,1705,99,200174,190072
94151,1688,107,200113,190021
94174,1695,108,200014,189962
94194,1686,108,199858,189894
94214,1693,123,199708,189859
94234,1679,112,199601,189724
94254,1688,101,199527,189702
94274,1679,111,199499,189667
94294,1685,104,199467,189682
94314,1676,119,199430,189672
94334,1674,111,199388,189637
94354,1687,108,199368,189619
94374,1672,112,199337,189610
94394,1671,115,199323,189593
94414,1675,110,199340,189608
94434,1679,111,199368,189621
94454,1664,113,199397,189619
94474,1660,112,199390,189643
94494,1671,104,199418,189655
94514,1660,111,199464,189675
94534,1671,98,199495,189730
94554,1675,109,199567,189774
94574,1671,100,199646,189808
94599,1667,89,199662,189815
94619,1687,95,199691,189831
94639,1671,78,199678,189844
94659,1667,80,199699,189832
94679,1687,83,199726,189831
94699,1691,81,199728,189819
94719,1689,87,199762,189828
94739,1673,82,199751,189845
94759,1675,84,199777,189825
94779,1677,86,199793,189861
94799,1691,82,199779,189841
94819,1687,87,199814,189847
94839,1687,80,199850,189890
94859,1676,95,199899,189922
94879,1693,87,199941,189939
94899,1688,80,199927,189941
94919,1696,83,199901,189901
94939,1699,80,199828,189854
94959,1707,88,199528,189683
94983,1702,79,199392,189630
95003,1703,75,199336,189593
95023,1709,76,199325,189615
95043,1725,73,199279,190331
95063,1719,73,199258,189563
95083,1712,87,199216,189551
95103,1710,83,199214,189529
95123,1727,83,199212,189555
95143,1731,72,199216,189573
95163,1718,81,199272,189570
95183,1719,72,199329,189608
95203,1724,87,199357,189617
95223,1743,65,199364,189620
95243,1724,87,199362,189623
95263,1724,81,199339,189615
95283,1739,80,199348,189601
95303,1741,74,199308,189593
95323,1737,74,199327,189591
95343,1737,87,199347,189600
95363,1736,75,199395,189638
95386,1743,65,199444,189650
95406,1752,51,199450,189663
95426,1757,67,199474,189656
95446,1760,69,199511,189702
95466,1754,71,199525,189706
95486,1769,67,199552,189706
95506,1775,58,199600,189731
95526,1775,57,199601,189732
95546,1766,64,199635,189739
95566,1768,64,199626,189737
95586,1787,61,199633,189748
95606,1789,71,199685,190787
95626,1785,58,199691,189781
95646,1780,64,199714,189785
95666,1803,58,199738,189803
95686,1784,75,199749,189800
95706,1795,67,199730,189785
95726,1788,65,199635,189724
95746,1794,60,199487,189656
95766,1796,65,199346,189556
95786,1794,59,199187,189500
95810,1805,93,199122,189479
95830,1807,78,199123,189472
95850,1815,87,199099,189480
95870,1815,87,199045,189446
95890,1807,88,199025,189448
95910,1807,80,199045,189465
95930,1807,84,199085,189463
95950,1804,89,199125,189516
95970,1807,93,199166,189547
95990,1815,79,199223,189542
96010,1821,80,199233,189550
96030,1807,89,199237,189553
96050,1802,95,199249,189550
96070,1815,87,199221,189545
96090,1811,80,199227,189551
96110,1803,76,199249,189563
96130,1808,80,199249,189578
96150,1811,88,199285,189582
96170,1817,87,199346,189548
96190,1824,87,199367,189633
96213,1823,98,199393,189624
96233,1823,95,199417,189650
96253,1824,103,199423,189637
96273,1823,99,199460,189672
96293,1835,98,199456,189679
96313,1825,92,199495,189677
96333,1836,109,199540,189704
96353,1821,105,199553,189696
96373,1831,104,199571,189706
96393,1822,104,199569,189720
96413,1831,95,199585,189705
96433,1829,103,199625,189769
96453,1831,107,199635,189761
96473,1824,111,199694,189774
96493,1824,92,199718,189807
96513,1831,109,199744,189808
96533,1832,99,199732,189804
96553,1832,99,199641,189725
96573,1828,111,199522,189637
96593,1847,97,199369,189564
96613,1839,96,199153,189467
96637,1828,106,199106,189465
96657,1840,113,199088,189435
96677,1835,108,199056,189442
96697,1840,115,198990,189408
96717,1828,107,198989,188411
96737,1835,106,198968,188418
96757,1851,107,198986,188409
96777,1832,119,199006,188439
96797,1851,115,199049,188455
96817,1831,104,199109,188474
96837,1839,108,199155,188497
96857,1824,121,199143,188511
96877,1823,112,199153,188510
96897,1839,107,199155,188516
96917,1837,104,199158,188504
96937,1832,115,199169,188501
96957,1831,113,199146,188499
96977,1833,103,199187,188515
96997,1830,112,199217,188593
97017,1833,119,199284,188564
97041,1843,95,199298,188589
97061,1839,84,199344,188598
97081,1835,82,199364,188605
97101,1832,95,199362,188605
97121,1839,95,199402,188644
97141,1847,80,199436,188652
97161,1841,93,199470,188672
97181,1832,96,199494,188684
97201,1832,95,199512,188689
97221,1839,91,199546,188683
97241,1820,84,199557,188707
97261,1834,95,199569,190834
97281,1847,87,199576,188706
97301,1839,93,199570,188715
97321,1834,96,199638,188769
97341,1832,93,199680,188754
97361,1834,85,199681,188776
97381,1833,96,199715,188797
97401,1847,87,199694,188767
97426,1840,77,199600,188706
97446,1832,77,199470,188614
97466,1851,64,199296,188524
97486,1841,64,199184,188451
97506,1835,68,199126,188452
97526,1832,79,199052,188438
97546,1836,79,199023,188403
97566,1843,80,198978,188400
97586,1834,75,198956,188381
97606,1839,68,198937,188366
97626,1841,71,198934,188368
97646,1847,73,198956,188398
97666,1839,70,199011,188409
97686,1847,75,199042,188447
97706,1831,79,199097,188477
97726,1840,71,199132,188466
97746,1840,75,199133,188489
97766,1838,72,199137,188477
97786,1837,75,199141,188478
97810,1822,91,199156,190676
97830,1833,79,199155,188460
97850,1833,75,199202,188498
97870,1832,74,199213,188529
97890,1833,74,199282,188572
97910,1847,75,199325,188591
97930,1828,87,199327,188581
97950,1840,77,199360,188590
97970,1847,73,199367,188599
97990,1839,79,199404,188611
98010,1832,74,199444,188648
98030,1832,75,199457,188657
98050,1839,80,199510,188671
98070,1835,77,199537,188696
98090,1851,72,199570,188702
98110,1833,74,199597,188731
98130,1847,79,199613,188726
98150,1828,75,199630,188460
98170,1831,72,199657,188744
98190,1831,72,199694,188780
98214,1824,100,199728,188791
98234,1839,100,199740,188779
98254,1827,95,199775,188829
98274,1829,95,199801,188853
98294,1840,92,199817,188827
98314,1835,92,199764,188781
98334,1833,95,199623,188679
98354,1824,90,199461,188614
98374,1835,92,199293,188536
98394,1843,109,199213,188478
98414,1820,90,199160,188473
98434,1832,99,199108,188460
98454,1840,90,199093,188434
98474,1826,95,199054,188427
98494,1831,96,199031,188423
98514,1820,92,199041,188439
98534,1820,97,199039,188468
98554,1823,95,199092,188462
98574,1823,95,199150,188480
98594,1823,103,199193,188527
98617,1817,111,199224,188536
98637,1812,112,199226,188539
98657,1823,102,199237,188526
98677,1812,101,199248,188555
98697,1817,98,199234,188561
98717,1823,92,199285,188584
98737,1824,97,199341,188627
98757,1820,95,199381,188666
98777,1823,104,199462,188670
98797,1819,96,199502,188699
98817,1831,96,199563,188753
98837,1820,109,199677,188812
98857,1824,99,199729,188831
98877,1820,91,199794,188853
98897,1824,92,199815,188881
98917,1829,92,199816,188872
98937,1824,103,199815,188886
98957,1831,99,199792,188876
98977,1835,91,199794,188526
98997,1829,95,199830,188918
99017,1832,96,199900,188964
99040,1831,104,199947,188982
99060,1828,109,200009,189021
99080,1830,112,200001,189042
99100,1851,104,200072,189063
99120,1839,100,200059,189072
99140,1837,106,200089,189077
99160,1835,100,200142,189128
99180,1834,112,200142,189128
99200,1832,109,200146,189174
99220,1836,104,200076,189076
99240,1853,107,199965,188999
99260,1847,112,199816,188911
99280,1853,113,199660,188830
99300,1844,102,199580,188806
99320,1847,111,199539,188784
99340,1838,112,199489,188773
99360,1849,105,199458,188762
99380,1856,104,199427,188742
99400,1856,105,199417,188758
99420,1847,104,199458,188773
99440,1844,112,199553,188838
99463,1850,99,199625,190929
99483,1865,88,199687,188903
99503,1848,95,199686,188917
99523,1847,93,199729,188940
99543,1848,95,199718,188939
99563,1848,88,199728,188928
99583,1869,88,199752,188951
99603,1865,88,199740,188972
99623,1859,93,199791,188974
99643,1863,84,199824,189004
99663,1873,91,199863,189042
99683,1869,95,199901,189046
99703,1877,96,199929,189084
99723,1854,95,199980,189103
99743,1858,92,200021,189094
99763,1871,87,200018,189138
99783,1871,86,200063,189149
99803,1862,87,200102,189160
99823,1867,88,200131,189185
99843,1865,84,200159,189208
99863,1875,86,200269,189246
99887,1883,89,200275,189273
99907,1879,83,200266,189260
99927,1865,87,200299,189279
99947,1864,91,200327,189307
99967,1879,91,200373,189315
99987,1865,93,200402,189341
100007,1890,80,200416,189364
100027,1871,78,200446,191449
100047,1875,76,200557,189384
100067,1879,87,200431,189356
100087,1879,89,200374,189319
100107,1887,83,200248,189237
100127,1868,80,200142,189196
100147,1887,76,200052,189130
100167,1885,85,199952,189090
100187,1866,76,199890,189054
100207,1875,74,199843,189035
100227,1860,87,199835,189030
100247,1856,80,199844,189021
100267,1850,85,199881,189048
100291,1848,80,199911,189085
100311,1848,85,199976,189092
100331,1840,63,200031,189136
100351,1845,66,200015,189143
100371,1835,64,200059,189149
100391,1848,69,200094,189179
100411,1835,67,200081,189156
100431,1822,65,200086,189167
100451,1825,66,200097,189178
100471,1823,71,200126,189200
100491,1812,71,200181,189204
100511,1802,75,200197,189240
100531,1807,61,200258,189271
100551,1799,59,200287,189289
100571,1795,58,200302,189288
100591,1803,75,200330,189285
100611,1795,71,200350,189333
100631,1783,71,200407,189092
100651,1772,75,200438,189363
100671,1768,71,200509,189405
100695,1833,103,200517,189428
100715,1764,95,200541,189385
100735,1765,95,200554,189425
100755,1767,83,200594,189460
100775,1748,91,200626,189453
100795,1767,80,200653,189475
100815,1745,88,200676,189484
100835,1751,95,200699,189506
100855,1757,78,200658,189454
100875,1787,83,200602,189423
100895,1728,76,200487,189363
100915,1743,78,200336,189293
100935,1735,81,200209,189214
100955,1712,76,200129,189188
100975,1716,91,200087,189159
100995,1712,87,200060,189147
101015,1727,78,200014,189145
101035,1711,95,200002,189114
101055,1725,87,199972,189102
101075,1711,78,199943,189107
101098,1719,103,199961,189094
101118,1700,111,199997,189123
101138,1712,101,200009,189113
101158,1696,103,200018,189124
101178,1705,97,199985,189132
101198,1696,107,199998,189103
101218,1690,96,199985,189086
101238,1707,97,199946,189074
101258,1699,103,199934,189057
101278,1696,115,199917,189055
101298,1693,107,199931,189048
101318,1693,98,199947,189062
101338,1691,90,199932,189060
101358,1695,105,199967,189065
101378,1680,96,199975,189058
101398,1689,92,199993,189053
101418,1689,101,200001,189069
101438,1676,95,200000,189067
101458,1681,96,200027,189113
101478,1680,107,200053,189082
101498,1676,95,200086,189098
101522,1739,111,200089,189103
101542,1676,105,200135,189125
101562,1680,107,200166,189144
101582,1676,112,200155,189140
101602,1679,100,200193,189142
101622,1680,113,200236,189178
101642,1691,101,200233,189152
101662,1691,111,200173,189120
101682,1695,105,200061,190930
101702,1688,111,199926,188975
101722,1693,107,199807,188929
101742,1690,112,199703,188871
101762,1696,102,199646,188834
101782,1690,100,199610,188835
101802,1688,111,199584,188814
101822,1699,104,199562,188803
101842,1692,103,199508,188799
101862,1701,112,199513,188775
101882,1695,102,199521,188793
101902,1707,100,199577,188840
101925,1711,88,199636,188852
101945,1699,84,199665,188876
101965,1703,95,199677,188867
101985,1712,86,199680,188888
102005,1697,88,199665,188897
102025,1699,88,199693,188893
102045,1713,85,199722,188911
102065,1705,88,199714,188899
102085,1709,96,199751,188911
102105,1719,83,199764,188939
102125,1719,82,199803,188948
102145,1721,95,199844,188965
102165,1728,95,199842,188975
102185,1731,86,199883,188993
102205,1722,89,199915,189012
102225,1744,91,199958,189019
102245,1751,84,199971,190726
102265,1728,84,199976,189052
102285,1732,88,200006,189050
102305,1739,85,200024,189065
102325,1726,88,200077,189084
102349,1736,75,200066,189091
102369,1755,79,200113,189101
102389,1736,76,200138,189140
102409,1751,83,200135,189126
102429,1744,83,200103,189084
102449,1759,76,200004,189007
102469,1742,87,199850,188914
102489,1759,83,199706,188853
102509,1752,81,199580,188800
102529,1748,91,199511,188770
102549,1752,85,199491,188754
102569,1767,79,199451,188742
102589,1752,83,199428,188737
102609,1754,79,199404,188738
102629,1761,76,199384,188727
102649,1773,79,199398,188732
102669,1756,80,199391,188749
102689,1763,91,199447,188765
102709,1783,80,199501,188795
102729,1756,75,199554,188820
102753,1817,75,199553,188836
102773,1760,71,199576,188818
102793,1777,71,199573,188843
102813,1776,71,199578,188845
102833,1779,60,199595,188827
102853,1766,60,199594,188842
102873,1766,71,199636,188851
102893,1768,59,199679,188886
102913,1771,67,199672,188893
102933,1785,65,199702,188890
102953,1775,77,199748,188919
102973,1792,65,199761,188918
102993,1783,71,199790,188926
103013,1784,72,199789,188952
103033,1782,71,199843,188964
103053,1787,60,199879,188979
103073,1797,75,199870,188950
103093,1795,71,199909,188979
103113,1784,64,199918,188988
103137,1792,95,199973,189024
103157,1791,95,199973,189037
103177,1788,87,200014,189050
103197,1799,91,200062,189075
103217,1794,89,200041,189040
103237,1796,90,200009,189017
103257,1815,82,199913,188970
103277,1815,99,199756,188866
103297,1798,87,199589,188772
103317,1800,93,199448,188710
103337,1809,82,199373,188661
103357,1804,92,199327,188664
103377,1819,91,199300,188634
103397,1804,88,199275,188617
103417,1809,95,199236,188640
103437,1807,87,199226,188624
103457,1804,87,199216,188619
103477,1816,85,199208,188643
103497,1802,87,199260,188664
103517,1804,84,199351,188686
103541,1844,111,199367,188714
103561,1811,102,199366,188708
103581,1821,99,199398,188709
103601,1815,111,199394,188706
103621,1805,96,199384,188663
103641,1800,103,199393,188706
103661,1811,109,199393,188711
103681,1808,107,199445,188734
103701,1802,102,199495,188760
103721,1806,96,199532,188785
103741,1823,95,199574,188769
103761,1806,107,199593,188815
103781,1821,110,199615,188820
103801,1819,104,199649,188833
103821,1823,104,199661,188858
103841,1812,107,199707,188853
103861,1816,103,199721,188867
103881,1810,103,199750,188900
103901,1812,109,199789,189778
103921,1821,92,199824,188908
103946,1821,103,199825,188902
103966,1817,96,199837,188915
103986,1812,97,199859,188941
104006,1835,95,199890,188946
104026,1821,87,199936,188984
104046,1812,97,199934,188989
104066,1808,96,199977,188985
104086,1810,96,199959,188972
104106,1815,95,199883,188918
104126,1816,90,199757,188848
104146,1829,86,199571,188742
104166,1825,96,199437,188674
104186,1835,95,199351,188636
104206,1835,87,199275,188616
104226,1835,93,199239,188603
104246,1816,95,199200,188575
104266,1824,87,199172,188902
104286,1816,93,199161,188565
104306,1824,86,199160,188582
104329,1816,80,199214,188591
104349,1824,85,199277,188643
104369,1835,85,199322,188656
104389,1874,89,199364,188668
104409,1823,76,199350,188671
104429,1864,79,199365,188653
104449,1821,79,199375,189343
104469,1824,83,199352,188657
104489,1816,84,199366,188661
104509,1821,80,199397,188675
104529,1815,87,199418,188690
104549,1816,81,199447,188725
104569,1819,88,199487,188739
104589,1825,78,199536,188776
104609,1825,87,199563,188784
104629,1816,87,199569,188775
104649,1824,83,199600,188814
104669,1825,85,199637,188818
104689,1820,87,199676,188836
104709,1827,82,199715,188851
104729,1838,76,199772,188877
104753,1823,79,199782,188890
104773,1827,66,199785,188863
104793,1831,73,199801,188889
104813,1825,64,199784,188895
104833,1827,75,199828,188902
104853,1816,69,199890,188933
104873,1827,62,199889,188920
104893,1831,72,199908,188942
104913,1827,67,199934,188977
104933,1829,66,199968,188970
104953,1818,67,199944,188940
104973,1818,77,199828,188890
104993,1820,78,199694,188789
105013,1839,72,199525,188636
105033,1825,72,199375,188624
105053,1822,73,199303,188617
105073,1826,79,199239,188585
105093,1823,79,199215,188563
105113,1833,64,199200,188564
105133,1837,75,199143,188547
105156,1823,76,199134,188544
105176,1818,89,199182,188572
105196,1835,75,199207,188594
105216,1831,79,199261,188596
105236,1817,68,199280,188635
105256,1831,80,199349,188642
105276,1835,71,199361,188587
105296,1817,71,199260,188650
105316,1825,71,199334,188644
105336,1825,68,199337,188648
105356,1819,51,199356,188656
105376,1823,71,199376,188668
105396,1818,79,199399,188696
105416,1836,72,199466,188726
105436,1823,72,199511,188750
105456,1823,80,199536,188770
105476,1831,68,199557,188773
105496,1825,80,199575,188769
105516,1840,73,199595,188806
105536,1829,64,199635,188823
105556,1840,62,199692,188846
105580,1828,86,199722,188869
105600,1835,96,199753,188851
105620,1843,93,199792,188897
105640,1832,96,199792,188919
105660,1840,99,199821,188924
105680,1833,88,199854,188940
105700,1837,103,199840,188940
105720,1834,107,199889,188968
105740,1873,88,199927,188982
105760,1847,88,199966,189021
105780,1855,95,200026,189047
105800,1845,88,200025,189070
105820,1856,86,200011,189048
105840,1842,95,199959,188946
105860,1840,86,199809,188902
105880,1856,88,199643,188804
105900,1849,95,199470,188742
105920,1853,88,199405,188851
105940,1853,93,199383,188716
105960,1856,91,199328,188694
105984,1867,99,199297,188692
106004,1848,119,199280,188667
106024,1868,111,199284,188694
106044,1851,104,199293,188720
106064,1863,104,199341,188730
106084,1852,98,199416,188778
106104,1850,105,199470,188676
106124,1850,103,199522,188839
106144,1851,100,199518,188853
106164,1872,95,199537,188846
106184,1852,92,199554,188847
106204,1863,94,199539,188861
106224,1867,94,199550,188855
106244,1871,99,199578,188886
106264,1871,94,199624,188905
106284,1871,95,199671,188950
106304,1871,94,199691,188962
106324,1864,104,199751,188984
106344,1879,92,199804,189016
106364,1867,103,199848,189048
106388,1869,109,199877,189081
106408,1871,96,199924,189082
106428,1885,101,199968,189117
106448,1871,92,199974,189125
106468,1875,97,200035,189153
106488,1883,95,200055,189169
106508,1868,97,200075,189150
106528,1868,104,200090,189169
106548,1890,96,200074,189194
106568,1872,96,200149,189204
106588,1883,90,200178,189220
106608,1877,107,200201,189217
106628,1871,107,200228,189248
106648,1895,92,200227,189256
106668,1875,90,200212,189056
106688,1879,95,200156,189179
106708,1871,103,200033,189116
106728,1879,95,199901,189037
106748,1867,95,199693,188905
106772,1865,85,199649,188919
106792,1840,91,199591,188880
106812,1842,93,199572,188889
106832,1838,76,199560,188858
106852,1841,91,199535,188847
106872,1857,76,199553,188874
106892,1831,82,199587,188894
106912,1818,83,199637,188908
106932,1817,76,199689,188961
106952,1815,91,199712,188975
106972,1812,87,199755,188971
106992,1802,88,199754,188984
107012,1807,81,199762,188986
107032,1807,74,199748,188969
107052,1803,79,199736,188982
107072,1785,74,199746,188983
107092,1792,72,199779,188982
107112,1789,74,199800,188997
107132,1770,88,199841,189025
107152,1789,74,199900,189039
107176,1783,58,199927,189061
107196,1762,60,199926,189066
107216,1763,58,199872,189049
107236,1759,64,199998,189091
107256,1752,60,200014,189091
107276,1765,67,200033,189129
107296,1755,59,200051,189132
107316,1756,58,200091,189127
107336,1755,67,200124,189141
107356,1736,64,200106,189137
107376,1767,75,200136,189145
107396,1739,56,200184,189176
107416,1724,63,200220,189177
107436,1721,64,200251,189182
107456,1739,59,200263,189222
107476,1721,65,200274,189191
107496,1733,56,200226,189134
107516,1719,57,200095,189093
107536,1713,67,199947,189000
107556,1721,74,199656,188845
107580,1717,87,199581,188835
107600,1713,81,199537,188814
107620,1706,87,199526,188801
107640,1720,72,199505,188799
107660,1711,72,199479,188768
107680,1702,87,199476,188785
107700,1700,79,199447,188781
107720,1712,72,199479,188780
107740,1698,83,199529,188819
107760,1719,75,199572,188860
107780,1719,72,199415,188888
107800,1698,85,199635,188881
107820,1709,81,199647,188903
107840,1711,87,199671,188879
107860,1704,71,199661,188903
107880,1698,72,199667,188901
107900,1695,80,199667,188890
107920,1711,81,199693,188914
107940,1711,79,199715,188930
107960,1692,76,199785,188964
107983,1712,90,199826,188949
108003,1705,96,199853,188994
108023,1709,105,199845,188974
108043,1699,96,199858,188980
108063,1709,88,199915,189004
108083,1707,91,199920,189002
108103,1700,92,199947,189011
108123,1711,93,199966,189032
108143,1707,96,199990,189039
108163,1719,95,200007,189040
108183,1700,96,200007,189059
108203,1703,88,200042,189048
108223,1715,87,200065,189075
108243,1704,84,200088,189084
108263,1713,85,200123,189102
108283,1704,95,200126,189111
108303,1712,84,200135,189092
108323,1710,95,200068,188977
108343,1719,84,199947,188990
108363,1719,95,199805,188909
108383,1731,84,199531,188736
108407,1731,112,199450,188748
108427,1724,102,199411,188730
108447,1735,100,199416,188700
108467,1725,104,199393,188701
108487,1726,103,199345,188683
108507,1737,99,199351,188706
108527,1730,105,199347,188719
108547,1733,119,199407,188738
108567,1736,107,199471,188765
108587,1737,95,199501,188797
108607,1748,103,199531,188807
108627,1747,92,199543,188823
108647,1728,103,199558,188817
108667,1745,95,199558,188795
108687,1737,92,199517,188807
108707,1743,92,199561,188816
108727,1755,92,199576,188806
108747,1751,95,199612,188837
108767,1747,103,199637,188849
108787,1757,90,199726,188883
108812,1744,94,199734,188877
108832,1750,95,199746,188900
108852,1750,96,199733,188893
108872,1760,84,199782,188897
108892,1754,91,199829,188938
108912,1771,87,199844,188930
108932,1767,91,199879,188949
108952,1767,95,199886,188961
108972,1775,95,199921,188960
108992,1769,95,199924,188971
109012,1761,95,199909,188966
109032,1768,95,199958,189006
109052,1765,88,199986,189011
109072,1764,89,199997,189017
109092,1764,83,200028,189050
109112,1769,92,200040,189048
109132,1762,91,200057,189032
109152,1764,87,200010,188997
109172,1768,80,199757,188879
109195,1779,88,199605,188770
109215,1777,89,199492,188725
109235,1770,81,199412,188686
109255,1781,80,199400,188688
109275,1772,83,199347,188687
109295,1784,74,199330,188651
109315,1775,91,199311,188660
109335,1779,83,199271,188655
109355,1783,91,199295,188650
109375,1774,87,199323,188685
109395,1783,76,199382,188726
109415,1772,75,199450,188755
109435,1801,91,198245,188747
109455,1789,87,199476,188764
109475,1779,81,199490,188765
109495,1784,83,199471,188763
109515,1778,80,199477,188767
109535,1789,83,199484,188769
109555,1791,74,199501,188781
109575,1767,75,199536,188794
109595,1782,87,199610,188825
109619,1784,65,199648,188848
109639,1799,67,199659,188846
109659,1799,65,199694,188881
109679,1807,59,199680,188877
109699,1792,67,199734,188900
109719,1798,75,199766,188915
109739,1798,77,199787,188913
109759,1800,77,199832,188926
109779,1819,65,199854,188948
109799,1801,72,199874,188935
109819,1811,71,199891,188938
109839,1808,59,199874,188970
109859,1815,59,199937,188987
109879,1803,71,199950,188986
109899,1807,56,199952,189008
109919,1815,63,200000,189025
109939,1809,75,199997,189025
109959,1815,57,199983,188846
109979,1808,58,199914,188946
109999,1816,59,199615,188785
110022,1819,82,199458,188706
110042,1821,80,199374,188654
110062,1817,76,199332,188634
110082,1816,81,199284,188627
110102,1824,75,199236,188614
110122,1831,72,199216,188596
110142,1817,70,199215,188602
110162,1823,80,199182,188598
110182,1816,91,199195,188600
110202,1819,79,199226,188613
110222,1819,87,199262,188627
110242,1810,75,199291,188641
110262,1821,71,199288,188633
110282,1806,72,199299,188641
110302,1808,77,199298,188634
110322,1815,70,199286,188638
110342,1808,72,199302,188646
110362,1808,68,199306,188642
110382,1806,75,199350,188634
110402,1808,76,199396,188684
110422,1820,79,199472,188718
110446,1816,97,199487,188744
110466,1824,90,199526,188751
110486,1823,95,199550,188776
110506,1818,107,199541,188772
110526,1820,107,199595,188763
110546,1831,88,199644,188813
110566,1819,96,199662,188813
110586,1820,88,199690,188835
110606,1833,88,199713,188837
110626,1829,95,199728,188831
110646,1871,103,199756,188856
110666,1820,88,199738,188856
110686,1829,87,199791,188883
110706,1818,89,199817,188895
110726,1819,88,199833,188897
110746,1825,88,199880,188940
110766,1823,95,199896,188945
110786,1832,97,199915,188914
110806,1821,95,199866,188882
110826,1827,96,199571,188717
110850,1826,111,199375,188626
110870,1829,105,199278,188572
110890,1831,119,199221,188576
110910,1820,112,199163,188543
110930,1820,112,199144,188515
110950,1822,89,199089,188490
110970,1831,100,199036,188452
110990,1839,101,199020,188473
111010,1837,103,199028,188483
111030,1824,107,199065,188486
111050,1823,112,199141,188521
111070,1816,112,199185,188569
111090,1821,113,199241,188561
111110,1816,100,199273,188598
111130,1814,108,199282,188615
111150,1815,111,199292,188629
111170,1827,104,199276,188619
111190,1816,107,199301,188618
111210,1818,97,199329,188635
111230,1825,105,199393,188658
111254,1800,105,199407,188678
111274,1824,95,199465,188690
111294,1820,95,199518,188733
111314,1837,87,199508,188743
111334,1820,88,199559,188757
111354,1823,86,199590,188768
111374,1820,95,199627,188773
111394,1824,103,199644,188809
111414,1839,89,199651,188806
111434,1823,96,199685,188781
111454,1826,104,199699,188806
111474,1831,88,199706,188825
111494,1831,85,199704,188808
111514,1826,93,199703,188846
111534,1829,87,199740,188874
111554,1818,93,199779,188886
111574,1827,93,199779,188919
111594,1827,95,199841,188947
111614,1825,88,199876,188942
111634,1822,91,197915,188865
111658,1841,89,199611,188790
111678,1818,91,199485,188695
111698,1835,79,199359,188645
111718,1829,74,199232,188581
111738,1833,75,199195,188558
111758,1831,80,199133,188527
111778,1831,82,199110,188520
111798,1835,79,199087,188514
111818,1824,91,199042,188512
111838,1843,79,199070,188491
111858,1831,91,199088,188525
111878,1835,80,199131,188543
111898,1835,93,199191,188575
111918,1839,74,199233,188581
111938,1831,88,199284,188625
111958,1851,76,199305,188644
111978,1832,82,199316,188668
111998,1847,91,199342,188677
112018,1853,79,199374,188710
112043,1855,71,199391,188716
112063,1876,104,199446,188740
112083,1839,72,199445,188767
112103,1838,64,199504,188778
112123,1855,65,199579,188814
112143,1840,65,199584,188833
112163,1856,73,199632,188860
112183,1847,72,199672,188875
112203,1853,67,198072,188888
112223,1846,65,199739,188920
112243,1867,59,199783,188935
112263,1889,72,199817,188962
112283,1859,64,199849,188970
112303,1848,72,199862,189000
112323,1852,64,199892,189009
112343,1863,60,199910,189005
112363,1864,69,199928,189041
112383,1852,75,199985,189060
112403,1871,63,200078,189094
112427,1875,88,200119,189113
112447,1869,88,200119,189115
112467,1867,78,200099,189095
112487,1869,89,199973,189050
112507,1879,87,199868,188970
112527,1864,93,199717,188901
112547,1871,87,199577,188826
112567,1872,93,199521,188811
112587,1864,82,199483,188803
112607,1864,95,199478,188796
112627,1869,74,199502,188814
112647,1883,83,199497,188825
112667,1868,79,199528,188849
112687,1877,93,199572,188886
112707,1867,80,199636,188919
112727,1884,79,199684,188975
112747,1873,76,199731,188979
112767,1879,83,199783,189115
